3'5'-cyclic nucleotide phosphodiesterase	IPR023088	Mouse
3'5'-cyclic nucleotide phosphodiesterase	IPR023088	Saccharomyces cerevisiae
3(2),5 -bisphosphate nucleotidase HAL2	IPR006239	Saccharomyces cerevisiae
3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB	IPR000422	Saccharomyces cerevisiae
3-HAO	IPR010329	Caenorhabditis elegans
3-HAO	IPR010329	Human
3-HAO	IPR010329	Mouse
3-HAO	IPR010329	Saccharomyces cerevisiae
3-dehydroquinate dehydratase type I	IPR001381	Saccharomyces cerevisiae
3-dehydroquinate synthase AroB	IPR016037	Saccharomyces cerevisiae
3-hydroxyacyl-CoA dehydrogenase	IPR022694	Caenorhabditis elegans
3-hydroxyacyl-CoA dehydrogenase	IPR022694	FruitFly
3-hydroxyacyl-CoA dehydrogenase	IPR022694	Human
3-hydroxyacyl-CoA dehydrogenase	IPR022694	Mouse
3-hydroxyanthranilate 3, 4-dioxygenase, metazoan	IPR016700	Caenorhabditis elegans
3-hydroxyanthranilate 3, 4-dioxygenase, metazoan	IPR016700	Human
3-hydroxyanthranilate 3, 4-dioxygenase, metazoan	IPR016700	Mouse
3-hydroxyanthranilic acid dioxygenase	IPR010329	Caenorhabditis elegans
3-hydroxyanthranilic acid dioxygenase	IPR010329	Human
3-hydroxyanthranilic acid dioxygenase	IPR010329	Mouse
3-hydroxyanthranilic acid dioxygenase	IPR010329	Saccharomyces cerevisiae
3-hydroxyisobutyrate dehydrogenase	IPR011548	Caenorhabditis elegans
3-hydroxyisobutyrate dehydrogenase	IPR011548	FruitFly
3-hydroxyisobutyrate dehydrogenase	IPR011548	Human
3-hydroxyisobutyrate dehydrogenase	IPR011548	Mouse
3-hydroxyisobutyrate dehydrogenase-related	IPR015815	Caenorhabditis elegans
3-hydroxyisobutyrate dehydrogenase-related	IPR015815	FruitFly
3-hydroxyisobutyrate dehydrogenase-related	IPR015815	Human
3-hydroxyisobutyrate dehydrogenase-related	IPR015815	Mouse
3-isopropylmalate dehydratase, fused small/large subunit	IPR012235	Saccharomyces cerevisiae
3-isopropylmalate dehydratase, large subunit	IPR004430	Saccharomyces cerevisiae
3-isopropylmalate dehydratase, small subunit	IPR004431	Saccharomyces cerevisiae
3-oxo-5-alpha-steroid 4-dehydrogenase	IPR016636	Caenorhabditis elegans
3-oxo-5-alpha-steroid 4-dehydrogenase	IPR016636	Human
3-oxo-5-alpha-steroid 4-dehydrogenase	IPR016636	Mouse
3-oxoacid CoA-transferase	IPR014388	Caenorhabditis elegans
3-oxoacid CoA-transferase	IPR014388	FruitFly
3-oxoacid CoA-transferase	IPR014388	Human
3-oxoacid CoA-transferase	IPR014388	Mouse
3-oxoacyl-[acyl-carrier-protein] synthase 2	IPR017568	FruitFly
3-oxoacyl-[acyl-carrier-protein] synthase 2	IPR017568	Human
3-oxoacyl-[acyl-carrier-protein] synthase 2	IPR017568	Mouse
3-phosphoshikimate 1-carboxyvinyltransferase	IPR006264	Saccharomyces cerevisiae
35-cGMP_Pdiase_g	IPR006952	Human
35-cGMP_Pdiase_g	IPR006952	Mouse
3MGH	IPR003180	Human
3MGH	IPR003180	Mouse
3_HAO	IPR010329	Caenorhabditis elegans
3_HAO	IPR010329	Human
3_HAO	IPR010329	Mouse
3_HAO	IPR010329	Saccharomyces cerevisiae
3_ketoreductase	IPR027533	Saccharomyces cerevisiae
3a0107s03	IPR005673	Human
3a01203	IPR005283	Caenorhabditis elegans
3a01203	IPR005283	Human
3a01203	IPR005283	Mouse
3a01203	IPR005283	Saccharomyces cerevisiae
3a01204	IPR005284	Caenorhabditis elegans
3a01204	IPR005284	FruitFly
3a01204	IPR005284	Human
3a01204	IPR005284	Mouse
3a01205	IPR005285	Saccharomyces cerevisiae
3a01208	IPR013305	Caenorhabditis elegans
3a01208	IPR013305	Human
3a01208	IPR013305	Mouse
3a01208	IPR013305	Saccharomyces cerevisiae
3a0501s007	IPR002208	Caenorhabditis elegans
3a0501s007	IPR002208	FruitFly
3a0501s007	IPR002208	Human
3a0501s007	IPR002208	Mouse
3a0501s007	IPR002208	Saccharomyces cerevisiae
3a0801s02tim23	IPR005681	Human
3a0801s02tim23	IPR005681	Mouse
3a0801s02tim23	IPR005681	Saccharomyces cerevisiae
3a0801s03tim44	IPR017303	Caenorhabditis elegans
3a0801s03tim44	IPR017303	FruitFly
3a0801s03tim44	IPR017303	Human
3a0801s03tim44	IPR017303	Mouse
3a0801s03tim44	IPR017303	Saccharomyces cerevisiae
3a0801s04tom	IPR002056	Caenorhabditis elegans
3a0801s04tom	IPR002056	FruitFly
3a0801s04tom	IPR002056	Human
3a0801s04tom	IPR002056	Mouse
3a0801s04tom	IPR002056	Saccharomyces cerevisiae
3a0801s05tom22	IPR020951	Saccharomyces cerevisiae
3a0801s07tom40	IPR005686	Saccharomyces cerevisiae
3a0801s09	IPR005687	Saccharomyces cerevisiae
3a0801so1tim17	IPR005678	Caenorhabditis elegans
3a0801so1tim17	IPR005678	FruitFly
3a0801so1tim17	IPR005678	Human
3a0801so1tim17	IPR005678	Mouse
3a0801so1tim17	IPR005678	Saccharomyces cerevisiae
3hydroanth_dOase_animal	IPR016700	Caenorhabditis elegans
3hydroanth_dOase_animal	IPR016700	Human
3hydroanth_dOase_animal	IPR016700	Mouse
3mg	IPR003180	Human
3mg	IPR003180	Mouse
4-aminobutyrate aminotransferase, eukaryotic	IPR004631	Caenorhabditis elegans
4-aminobutyrate aminotransferase, eukaryotic	IPR004631	FruitFly
4-aminobutyrate aminotransferase, eukaryotic	IPR004631	Human
4-aminobutyrate aminotransferase, eukaryotic	IPR004631	Mouse
4-aminobutyrate aminotransferase, eukaryotic	IPR004631	Saccharomyces cerevisiae
4-hydroxybenzoate polyprenyl transferase	IPR006370	Caenorhabditis elegans
4-hydroxybenzoate polyprenyl transferase	IPR006370	FruitFly
4-hydroxybenzoate polyprenyl transferase	IPR006370	Human
4-hydroxybenzoate polyprenyl transferase	IPR006370	Mouse
4-hydroxybenzoate polyprenyl transferase	IPR006370	Saccharomyces cerevisiae
4-hydroxyphenylpyruvate dioxygenase	IPR005956	Caenorhabditis elegans
4-hydroxyphenylpyruvate dioxygenase	IPR005956	FruitFly
4-hydroxyphenylpyruvate dioxygenase	IPR005956	Human
4-hydroxyphenylpyruvate dioxygenase	IPR005956	Mouse
40S ribosomal protein S1/3, eukaryotes	IPR027500	Caenorhabditis elegans
40S ribosomal protein S1/3, eukaryotes	IPR027500	FruitFly
40S ribosomal protein S1/3, eukaryotes	IPR027500	Human
40S ribosomal protein S1/3, eukaryotes	IPR027500	Mouse
40S ribosomal protein S1/3, eukaryotes	IPR027500	Saccharomyces cerevisiae
40S ribosomal protein SA	IPR027504	Human
40S ribosomal protein SA	IPR027504	Mouse
43kDa postsynaptic protein	IPR001237	Caenorhabditis elegans
43kDa postsynaptic protein	IPR001237	Human
43kDa postsynaptic protein	IPR001237	Mouse
4F5	IPR007513	Caenorhabditis elegans
4F5	IPR007513	FruitFly
4F5	IPR007513	Human
4F5	IPR007513	Mouse
4F5	IPR007513	Saccharomyces cerevisiae
4HPPD	IPR005956	Caenorhabditis elegans
4HPPD	IPR005956	FruitFly
4HPPD	IPR005956	Human
4HPPD	IPR005956	Mouse
4JOINTEDBOX1	IPR024868	FruitFly
4JOINTEDBOX1	IPR024868	Human
4JOINTEDBOX1	IPR024868	Mouse
4pyrrol_synth_OHMeBilane_synth	IPR000860	FruitFly
4pyrrol_synth_OHMeBilane_synth	IPR000860	Human
4pyrrol_synth_OHMeBilane_synth	IPR000860	Mouse
4pyrrol_synth_OHMeBilane_synth	IPR000860	Saccharomyces cerevisiae
5'(3')-deoxyribonucleotidase	IPR010708	Human
5'(3')-deoxyribonucleotidase	IPR010708	Mouse
5'-3' exoribonuclease	IPR027073	Caenorhabditis elegans
5'-3' exoribonuclease	IPR027073	FruitFly
5'-3' exoribonuclease	IPR027073	Human
5'-3' exoribonuclease	IPR027073	Mouse
5'-3' exoribonuclease	IPR027073	Saccharomyces cerevisiae
5'-3' exoribonuclease 1	IPR016494	Caenorhabditis elegans
5'-3' exoribonuclease 1	IPR016494	FruitFly
5'-3' exoribonuclease 1	IPR016494	Human
5'-3' exoribonuclease 1	IPR016494	Mouse
5'-3' exoribonuclease 1	IPR016494	Saccharomyces cerevisiae
5'-3' exoribonuclease 2/3	IPR017151	Caenorhabditis elegans
5'-3' exoribonuclease 2/3	IPR017151	Human
5'-3' exoribonuclease 2/3	IPR017151	Mouse
5'-3' exoribonuclease 2/3	IPR017151	Saccharomyces cerevisiae
5'-AMP-activated protein kinase catalytic subunit alpha-1	IPR028797	FruitFly
5'-AMP-activated protein kinase catalytic subunit alpha-1	IPR028797	Human
5'-AMP-activated protein kinase catalytic subunit alpha-1	IPR028797	Mouse
5'-AMP-activated protein kinase catalytic subunit alpha-2	IPR028783	FruitFly
5'-AMP-activated protein kinase catalytic subunit alpha-2	IPR028783	Human
5'-AMP-activated protein kinase catalytic subunit alpha-2	IPR028783	Mouse
5'-AMP-activated protein kinase subunit beta-1	IPR030080	Human
5'-AMP-activated protein kinase subunit beta-1	IPR030080	Mouse
5'-AMP-activated protein kinase subunit beta-2	IPR030081	Human
5'-AMP-activated protein kinase subunit beta-2	IPR030081	Mouse
5'-Nucleotidase/apyrase	IPR006179	FruitFly
5'-Nucleotidase/apyrase	IPR006179	Human
5'-Nucleotidase/apyrase	IPR006179	Mouse
5'-Nucleotidase/apyrase	IPR006179	Saccharomyces cerevisiae
5-FTHF_cyc-lig	IPR002698	Caenorhabditis elegans
5-FTHF_cyc-lig	IPR002698	FruitFly
5-FTHF_cyc-lig	IPR002698	Human
5-FTHF_cyc-lig	IPR002698	Mouse
5-FTHF_cyc-lig	IPR002698	Saccharomyces cerevisiae
5-Hydroxytryptamine 1A receptor	IPR000610	Human
5-Hydroxytryptamine 1A receptor	IPR000610	Mouse
5-Hydroxytryptamine 1B receptor	IPR002147	Human
5-Hydroxytryptamine 1B receptor	IPR002147	Mouse
5-Hydroxytryptamine 1D receptor	IPR000505	Human
5-Hydroxytryptamine 1D receptor	IPR000505	Mouse
5-Hydroxytryptamine 1E receptor	IPR027425	Human
5-Hydroxytryptamine 1F receptor	IPR000450	Human
5-Hydroxytryptamine 1F receptor	IPR000450	Mouse
5-Hydroxytryptamine 2A receptor	IPR000455	Human
5-Hydroxytryptamine 2A receptor	IPR000455	Mouse
5-Hydroxytryptamine 2B receptor	IPR000482	Human
5-Hydroxytryptamine 2B receptor	IPR000482	Mouse
5-Hydroxytryptamine 2C receptor	IPR000377	Human
5-Hydroxytryptamine 2C receptor	IPR000377	Mouse
5-Hydroxytryptamine 4 receptor	IPR001520	Human
5-Hydroxytryptamine 4 receptor	IPR001520	Mouse
5-Hydroxytryptamine 5A receptor	IPR001397	Human
5-Hydroxytryptamine 5A receptor	IPR001397	Mouse
5-Hydroxytryptamine 5B receptor	IPR000431	Mouse
5-Hydroxytryptamine 6 receptor	IPR002232	Human
5-Hydroxytryptamine 6 receptor	IPR002232	Mouse
5-Hydroxytryptamine 7 receptor	IPR001069	Human
5-Hydroxytryptamine 7 receptor	IPR001069	Mouse
5-formyltetrahydrofolate cyclo-ligase	IPR002698	Caenorhabditis elegans
5-formyltetrahydrofolate cyclo-ligase	IPR002698	FruitFly
5-formyltetrahydrofolate cyclo-ligase	IPR002698	Human
