FGFR1	P11362		uniprot	Gene_or_gene_product
FOXP3	B7ZLG1		uniprot	Gene_or_gene_product
Fibronectin	P02751		uniprot	Gene_or_gene_product
GLUT1	P11166		uniprot	Gene_or_gene_product
GRB2	P62993		uniprot	Gene_or_gene_product
GSK3alpha	P49840		uniprot	Gene_or_gene_product
GSK3beta	P49841		uniprot	Gene_or_gene_product
HIF1a	Q16665		uniprot	Gene_or_gene_product
HMGB1	P09429		uniprot	Gene_or_gene_product
HRAS	P01112		uniprot	Gene_or_gene_product
H-RAS	P01112		uniprot	Gene_or_gene_product
I10R1	Q13651		uniprot	Gene_or_gene_product
ICAT	Q9NSA3		uniprot	Gene_or_gene_product
ICMT	O60725		uniprot	Gene_or_gene_product
IFNg	P01579		uniprot	Gene_or_gene_product
IFNgR	P15260		uniprot	Gene_or_gene_product
IGF1	P05019		uniprot	Gene_or_gene_product
IGF1R	P08069		uniprot	Gene_or_gene_product
IL-2	P60568		uniprot	Gene_or_gene_product
IL1B	P01584		uniprot	Gene_or_gene_product
IL1R1	P14778		uniprot	Gene_or_gene_product
IL1R1gene	P14778		uniprot	Gene_or_gene_product
IL6	P05231		uniprot	Gene_or_gene_product
IL6R	P40189		uniprot	Gene_or_gene_product
IL6RB	P40189		uniprot	Gene_or_gene_product
IL6RBgene	P40189		uniprot	Gene_or_gene_product
IL8	P10145		uniprot	Gene_or_gene_product
INGR2	P38484		uniprot	Gene_or_gene_product
Inhibin alpha	P05111		uniprot	Gene_or_gene_product
Inhibin beta A	P08476		uniprot	Gene_or_gene_product
Inhibin beta B	P09529		uniprot	Gene_or_gene_product
Inhibin beta C	P55103		uniprot	Gene_or_gene_product
Inhibin beta E	P58166		uniprot	Gene_or_gene_product
Integrin	P08648		uniprot	Gene_or_gene_product
JAK1	P23458		uniprot	Gene_or_gene_product
JAK2	O60674		uniprot	Gene_or_gene_product
JAK3	P52333		uniprot	Gene_or_gene_product
JNK1	P45983		uniprot	Gene_or_gene_product
KRAS	P01116		uniprot	Gene_or_gene_product
K-RAS	P01116		uniprot	Gene_or_gene_product
LKB1	Q15831		uniprot	Gene_or_gene_product
LTBP	Q14766		uniprot	Gene_or_gene_product
MAPK1	P28482		uniprot	Gene_or_gene_product
MAPK3	P27361		uniprot	Gene_or_gene_product
MDM2	Q00987		uniprot	Gene_or_gene_product
MK01	P28482		uniprot	Gene_or_gene_product
MKK7	O14733		uniprot	Gene_or_gene_product
MRN	O60934		uniprot	Gene_or_gene_product
NF1	P21359		uniprot	Gene_or_gene_product
NFKB1cyto	P19838		uniprot	Gene_or_gene_product
NFkB	P19838		uniprot	Gene_or_gene_product
NFkB1nuc	P19838		uniprot	Gene_or_gene_product
NOx	Q9Y5S8		uniprot	Gene_or_gene_product
NRAS	P01111		uniprot	Gene_or_gene_product
N-RAS	P01111		uniprot	Gene_or_gene_product
Nrf2	Q16236		uniprot	Gene_or_gene_product
PDCD1	Q15116		uniprot	Gene_or_gene_product
PDK1	Q15118		uniprot	Gene_or_gene_product
PDL1L1	Q9NZQ7		uniprot	Gene_or_gene_product
PDPK1	O55173		uniprot	Gene_or_gene_product
PKCTHETA	Q04759		uniprot	Gene_or_gene_product
PKCa	P17252		uniprot	Gene_or_gene_product
PTEN	P60484		uniprot	Gene_or_gene_product
PTF1A	Q7RTS3		uniprot	Gene_or_gene_product
RAC1	P63000		uniprot	Gene_or_gene_product
RAGE	Q15109		uniprot	Gene_or_gene_product
RASA1	P20936		uniprot	Gene_or_gene_product
RASA2	Q15283		uniprot	Gene_or_gene_product
RASA3	Q14644		uniprot	Gene_or_gene_product
RHEB	Q15382		uniprot	Gene_or_gene_product
RIPK	RIPK		fplx	Family
RPS6KA1	Q15418		uniprot	Gene_or_gene_product
Rb	P06400		uniprot	Gene_or_gene_product
Ref1	P27695		uniprot	Gene_or_gene_product
RhoC	P08134		uniprot	Gene_or_gene_product
SMAD3	P84022		uniprot	Gene_or_gene_product
SOS1	Q07889		uniprot	Gene_or_gene_product
STAT1	P42224		uniprot	Gene_or_gene_product
STAT1gene	P42224		uniprot	Gene_or_gene_product
STAT1rna	P42224		uniprot	Gene_or_gene_product
STAT3	P40763		uniprot	Gene_or_gene_product
TAK1	O43318		uniprot	Gene_or_gene_product
TGFb1	P01137		uniprot	Gene_or_gene_product
TGFbR	P36897		uniprot	Gene_or_gene_product
TIGAR	Q9NQ88		uniprot	Gene_or_gene_product
TLR4	O00206		uniprot	Gene_or_gene_product
TNFAgene	P01375		uniprot	Gene_or_gene_product
TNFa	P01375		uniprot	Gene_or_gene_product
TNFaR	P19438		uniprot	Gene_or_gene_product
TNR1A	P19438		uniprot	Gene_or_gene_product
TRAF2	Q12933		uniprot	Gene_or_gene_product
TSC2	P49815		uniprot	Gene_or_gene_product
Trop2	P09758		uniprot	Gene_or_gene_product
Tyk2	P29597		uniprot	Gene_or_gene_product
cIAP-1	Q13490		uniprot	Gene_or_gene_product
mTOR	P42345		uniprot	Gene_or_gene_product
p21	P38936		uniprot	Gene_or_gene_product
p55gamma	Q92569		uniprot	Gene_or_gene_product
p85alpha	P27986		uniprot	Gene_or_gene_product
p85beta	O00459		uniprot	Gene_or_gene_product
p110alpha	P42336		uniprot	Gene_or_gene_product
p110beta	P42338		uniprot	Gene_or_gene_product
p110delta	O00329		uniprot	Gene_or_gene_product
pS6	P62753		uniprot	Gene_or_gene_product
Acetyl-CoA Synthetase	Acetyl_CoA_synthetase		fplx	Family
ACT	PF01842		pfam	Family
CASP	Caspase		fplx	Family
CCNA	Cyclin_A		fplx	Family
CCND	Cyclin_D		fplx	Family
CCNE	Cyclin_E		fplx	Family
Chemokine Receptor	Chemokine_receptor		fplx	Family
Cu-Zn SOD	SOD		fplx	Family
CXCL ELR-Negative	CXCL_ELR_negative		fplx	Family
CXCL ELR-Positive	CXCL_ELR_positive		fplx	Family
EGFR Ligand	EGFR_ligand		fplx	Family
EGFR/ERBB	ERBB		fplx	Family
Ephrin Receptor	Ephrin_receptor		fplx	Family
GAS6 Receptor	GAS6_receptor		fplx	Family
GNA Gq	G_q_alpha		fplx	Family
GNA Gs	G_s_alpha		fplx	Family
GNAI	G_i_alpha		fplx	Family
GNB	G_beta		fplx	Family
GNG	G_gamma		fplx	Family
HDAC Class I	HDAC_I		fplx	Family
HDAC Class II	HDAC_II		fplx	Family
Histone H1	Histone_H1		fplx	Family
Histone H2B	Histone_H2B		fplx	Family
Histone H3	Histone_H3		fplx	Family
Histone H4	Histone_H4		fplx	Family
HLA-DR	HLA_DR		fplx	Family
MAPK Erk1/3	ERK		fplx	Family
MAPK JNK	JNK		fplx	Family
MAPK1/3	ERK		fplx	Family
MAPK1/MAPK3	ERK		fplx	Family
MAPK3/MAPK1	ERK		fplx	Family
p100	Q00653		uniprot	Gene_or_gene_product
p160/SRC	NCOA		fplx	Family
PIK3C Class IA	PI3K_p110		fplx	Family
PIK3R Class IA	PIK3R_I		fplx	Family
PPP2R Subunit A	PPP2R_A		fplx	Family
PPP2R Subunit B	PPP2R_B		fplx	Family
PRKA	PRKAC		fplx	Family
PRKAB	AMPK_beta		fplx	Family
PRKAG	AMPK_gamma		fplx	Family
RB domain	PF02196		pfam	Family
RB-domain	PF02196		pfam	Family
RBD	PF02196		pfam	Family
RPS6KB	P70S6K		fplx	Family
Sulfonylurea Receptor	Sulfonylurea_receptor		fplx	Family
TCF/LEF	TCF_LEF		fplx	Family
Alanine	UAZ-S-001		uaz	Site
Ala	UAZ-S-001		uaz	Site
Arginine	UAZ-S-002		uaz	Site
Arg	UAZ-S-002		uaz	Site
Asparagine	UAZ-S-003		uaz	Site
Asn	UAZ-S-003		uaz	Site
Aspartic acid	UAZ-S-004		uaz	Site
Aspartate	UAZ-S-004		uaz	Site
Asp	UAZ-S-004		uaz	Site
Cysteine	UAZ-S-005		uaz	Site
Cys	UAZ-S-005		uaz	Site
Glutamic acid	UAZ-S-006		uaz	Site
Glutamate	UAZ-S-006		uaz	Site
Glu	UAZ-S-006		uaz	Site
Glutamine	UAZ-S-007		uaz	Site
Gln	UAZ-S-007		uaz	Site
Glycine	UAZ-S-008		uaz	Site
Gly	UAZ-S-008		uaz	Site
Histidine	UAZ-S-009		uaz	Site
His	UAZ-S-009		uaz	Site
Isoleucine	UAZ-S-010		uaz	Site
Ile	UAZ-S-010		uaz	Site
Leucine	UAZ-S-011		uaz	Site
Leu	UAZ-S-011		uaz	Site
Lysine	UAZ-S-012		uaz	Site
Lys	UAZ-S-012		uaz	Site
Methionine	UAZ-S-013		uaz	Site
Met	UAZ-S-013		uaz	Site
Phenylalanine	UAZ-S-014		uaz	Site
Phe	UAZ-S-014		uaz	Site
Proline	UAZ-S-015		uaz	Site
Pro	UAZ-S-015		uaz	Site
Serine	UAZ-S-016		uaz	Site
Ser	UAZ-S-016		uaz	Site
Threonine	UAZ-S-017		uaz	Site
Thr	UAZ-S-017		uaz	Site
Tryptophan	UAZ-S-018		uaz	Site
Trp	UAZ-S-018		uaz	Site
Tyrosine	UAZ-S-019		uaz	Site
Tyr	UAZ-S-019		uaz	Site
Valine	UAZ-S-020		uaz	Site
Val	UAZ-S-020		uaz	Site
Pyrrolysine	UAZ-S-021		uaz	Site
Pyl	UAZ-S-021		uaz	Site
Selenocysteine	UAZ-S-022		uaz	Site
Sec	UAZ-S-022		uaz	Site
#
# Entries added by Enrique to match Xia's original annotations
#
BMMCs	UA-CLine-100011		uaz	CellLine
F3 cells	UA-CLine-100101		uaz	CellLine
GBM	UA-CLine-5317		uaz	CellLine
HDFs	UA-CLine-100087		uaz	CellLine
HTc-7	UA-CT-30001		uaz	CellType
HUVECs	CVCL_9S75		uaz	TissueType
HepG2-(SBE)4-Lux	UA-CLine-6371		uaz	CellLine
M307	UA-CLine-100096		uaz	CellLine
MCF10As	CVCL_0598		uaz	CellLine
MECs	CVCL_1870		uaz	CellType
MEFs	CVCL_9115		uaz	CellLine
MvLu	UA-CT-30009		uaz	CellType
NIH3T fibroblasts	UA-CLine-100060		uaz	CellLine
SWA480	UA-CLine-100094		uaz	CellLine
Shp2 -/- cells	UA-CLine-100111		uaz	CellLine
TMLC	UA-CLine-100112		uaz	CellLine
VPC	UA-CLine-100113		uaz	CellLine
VPCs	UA-CLine-100113		uaz	CellLine
WI-38 normal HDFs	UA-CLine-100087		uaz	CellLine
alveolar pneumocyte	UA-CT-200010		uaz	CellType
circulation	UA-ORG-92		uaz	Organ
helum	UA-CT-30008		uaz	CellType
ldlF cells	UA-CLine-100116		uaz	CellLine
neural precursors	UA-ORG-623		uaz	Organ
neural progenitors	UA-ORG-623		uaz	Organ
neuronal growth cone	UA-ORG-623		uaz	Organ
retinal neurons	UBERON:0001781		uberon	Organ
vulval precursor cells (VPC)	UA-ORG-1083		uaz	Organ
wi-38 fibroblasts	UA-CLine-888		uaz	CellLine
slp-76	UA-CLine-100047		uaz	CellLine
#
# FamPlex overrides
#
14-3-3	p14_3_3		fplx	Family
ABL	ABL_family		fplx	Family
ACC	ACC		fplx	Family
ACOX	ACOX		fplx	Family
ACS	Acetyl_CoA_synthetase		fplx	Family
ADH	ADH		fplx	Family
ADRA2	ADRA2		fplx	Family
AKT	AKT		fplx	Family
ALDH	ALDH		fplx	Family
ALDO	ALDO		fplx	Family
ALG10	ALG10		fplx	Family
AMLC	MYL_alkali		fplx	Family
AMPK	AMPK		fplx	Family
ANO	ANO		fplx	Family
AP-1	AP1		fplx	Family
AP-2	Adaptor_protein_II		fplx	Family
AP-2 transcription factor	TFAP2		fplx	Family
AP-3	Adaptor_protein_III		fplx	Family
AP1	AP1		fplx	Family
AP2	Adaptor_protein_II		fplx	Family
AP3	Adaptor_protein_III		fplx	Family
AQP	AQP		fplx	Family
ATG4	ATG4		fplx	Family
ATP receptor	P2R		fplx	Family
ATP synthase	ATP_synthase		fplx	Family
ATP1B	ATP1B		fplx	Family
ATP5G	ATP5G		fplx	Family
AXIN	AXIN		fplx	Family
Acetate-CoA ligase	Acetyl_CoA_synthetase		fplx	Family
Acetyl-CoA carboxylase	ACC		fplx	Family
Acetyl-CoA synthetase	Acetyl_CoA_synthetase		fplx	Family
Actin	Actin		fplx	Family
Akt	AKT		fplx	Family
Aldehyde dehydrogenase	ALDH		fplx	Family
Apolipoprotein	Apolipoprotein		fplx	Family
Axin	AXIN		fplx	Family
BARK	ADRBK		fplx	Family
BEST	BEST		fplx	Family
BLVR	BLVR		fplx	Family
BMP	BMP		fplx	Family
BMP type II receptor	BMP_receptor_type_II		fplx	Family
BRI	BMP_receptor_type_I		fplx	Family
BVR	BLVR		fplx	Family
Beta tubulin	TUBB		fplx	Family
Beta-tubulin	TUBB		fplx	Family
C/EBP	CEBP		fplx	Family
C1	C1		fplx	Family
C1q	C1q		fplx	Family
CALM	CALM		fplx	Family
CAMK	CAMK		fplx	Family
CAMK-II	CAMK2_complex		fplx	Family
CAMK2	CAMK2_complex		fplx	Family
CATSPER	CATSPER		fplx	Family
CAV	CAV		fplx	Family
CBF3	CBF3		fplx	Family
CCL	CCL		fplx	Family
CCT	CCT_complex		fplx	Family
CD16	CD16		fplx	Family
CD32	CD32		fplx	Family
CD64	CD64		fplx	Family
CD8	CD8		fplx	Family
CDC25	CDC25		fplx	Family
CDK	CDK		fplx	Family
CDKN1	CDKN1		fplx	Family
CDKN2	CDKN2		fplx	Family
CEBP	CEBP		fplx	Family
CHK	CHK		fplx	Family
CK-1	CSNK1		fplx	Family
CK1	CSNK1		fplx	Family
CLIC	CLIC		fplx	Family
CLK	CLK		fplx	Family
COL1	COL1		fplx	Family
COL4	COL4		fplx	Family
COL5	COL5		fplx	Family
COX	COX		fplx	Family
COX4	COX4		fplx	Family
COX6A	COX6A		fplx	Family
COX6B	COX6B		fplx	Family
COX7A	COX7A		fplx	Family
COX8	COX8		fplx	Family
CREB	CREB		fplx	Family
CRISP	CRISP		fplx	Family
CRSP	CRSP		fplx	Family
CRTC	CRTC		fplx	Family
CSNK	CSNK		fplx	Family
CaM	CALM		fplx	Family
CaM kinase II	CAMK2_complex		fplx	Family
CaMK2	CAMK2_complex		fplx	Family
CaMKII	CAMK2_complex		fplx	Family
Cadherin	Cadherin		fplx	Family
Calcineurin regulatory subunit	PPP3R		fplx	Family
Calmodulin	CALM		fplx	Family
Carboxylesterase	Carboxylesterase		fplx	Family
Caspase	Caspase		fplx	Family
Caveolin	CAV		fplx	Family
Cdc25	CDC25		fplx	Family
Cdkn1	CDKN1		fplx	Family
Cholinesterase	Cholinesterase		fplx	Family
Clathrin	Clathrin		fplx	Family
Cofilin	Cofilin		fplx	Family
Cohesin	Cohesin		fplx	Family
Connexin	GJ		fplx	Family
Cox4	COX4		fplx	Family
Cox6b	COX6B		fplx	Family
Cox7a	COX7A		fplx	Family
Cox7b	COX7B		fplx	Family
Cox8	COX8		fplx	Family
Cyclin	Cyclin		fplx	Family
Cyclin D	Cyclin_D		fplx	Family
Cyclin-A	Cyclin_A		fplx	Family
Cyclin-D	Cyclin_D		fplx	Family
Cyclophilin	Cyclophilin		fplx	Family
DAG kinase	DGK		fplx	Family
DAPK	DAPK		fplx	Family
DGC	DGC		fplx	Family
DGK	DGK		fplx	Family
DNM	DNM		fplx	Family
DUSP	DUSP		fplx	Family
DVL	DVL		fplx	Family
DYRK	DYRK		fplx	Family
Desmoglein	Desmoglein		fplx	Family
Dgk	DGK		fplx	Family
Dvl	DVL		fplx	Family
E2 ubiquitin-conjugating enzyme	UBE2		fplx	Family
E3	E3_Ub_ligase		fplx	Family
E3 ubiquitin ligase	E3_Ub_ligase		fplx	Family
EDN	EDN		fplx	Family
EFN	EFN		fplx	Family
EIF2B	EIF2B		fplx	Family
EIF4A	EIF4A		fplx	Family
EIF4G	EIF4G		fplx	Family
ELA	ELA		fplx	Family
ENO	ENO		fplx	Family
EPN	EPN		fplx	Family
ERBB	ERBB		fplx	Family
ERK	ERK		fplx	Family
ESR	ESR		fplx	Family
ETS	ETS		fplx	Family
EXT	EXT		fplx	Family
Eotaxin	Eotaxin		fplx	Family
Erk	ERK		fplx	Family
FGF	FGF		fplx	Family
FGFR	FGFR		fplx	Family
FOS	FOS_family		fplx	Family
FOXO	FOXO		fplx	Family
FPR	FPR		fplx	Family
Fibrinogen	Fibrinogen		fplx	Family
Fos	FOS_family		fplx	Family
Fz	FZD		fplx	Family
G protein	G_protein		fplx	Family
G-alpha	G_alpha		fplx	Family
G-gamma	G_gamma		fplx	Family
G12	G_12		fplx	Family
G12 family	G_12		fplx	Family
GAP	GAP		fplx	Family
GARP	GARP		fplx	Family
GATA	GATA		fplx	Family
GEF	GEF		fplx	Family
GLUT	SLC2A		fplx	Family
GPCR	GPCR		fplx	Family
GPX	GPX		fplx	Family
GRI	GRI		fplx	Family
GRID	GRID		fplx	Family
GSK-3	GSK3		fplx	Family
GSK3	GSK3		fplx	Family
GST	GST		fplx	Family
GTPase-activating protein	GAP		fplx	Family
GYS	GYS		fplx	Family
Galphai	G_i_alpha		fplx	Family
Galphaq	G_q_alpha		fplx	Family
Gamma tubulin	TUBG		fplx	Family
Glycogen phosphorylase	PYG		fplx	Family
Glycosyltransferase family 6	GTF_family_6		fplx	Family
Gs family	G_s		fplx	Family
H2B	Histone_H2B		fplx	Family
H3	Histone_H3		fplx	Family
H4	Histone_H4		fplx	Family
HDAC	HDAC		fplx	Family
HIF-1	HIF1		fplx	Family
HIF1	HIF1		fplx	Family
HSP70	HSPA		fplx	Family
HSP90	HSP90		fplx	Family
HSP90A	HSP90A		fplx	Family
Hemoglobin	Hemoglobin		fplx	Family
Histone	Histone		fplx	Family
Histone H2A	Histone_H2A		fplx	Family
Hsp70	HSPA		fplx	Family
Hsp90	HSP90		fplx	Family
IFN	Interferon		fplx	Family
IFN-alpha	IFNA		fplx	Family
IFNA	IFNA		fplx	Family
IFNB	IFNB		fplx	Family
IFNGR	Interferon_gamma_receptor		fplx	Family
IGFBP	IGFBP		fplx	Family
IK1	KCNJ		fplx	Family
IL1	IL1		fplx	Family
IL12	IL12		fplx	Family
IL2R	IL2R		fplx	Family
IRS	IRS		fplx	Family
IkappaB kinase	IKK_complex		fplx	Family
Interferon	Interferon		fplx	Family
Interferon beta	IFNB		fplx	Family
JAK	JAK		fplx	Family
JNK	JNK		fplx	Family
JUN	JUN_family		fplx	Family
KCN	KCN		fplx	Family
KLK	KLK		fplx	Family
KSR	KSR		fplx	Family
Kinesin	Kinesin		fplx	Family
LC3	MAP1LC3		fplx	Family
LDH	LDH		fplx	Family
LH	LH		fplx	Family
LM-1	Laminin_111		fplx	Family
LRRC8	LRRC8		fplx	Family
Ligand-gated ion channel	Ligand_gated_ion_channels		fplx	Family
Liver X receptor	LXR		fplx	Family
MAC	MAC		fplx	Family
MAP1LC3	MAP1LC3		fplx	Family
MAP2K	MAP2K		fplx	Family
MAPK	MAPK		fplx	Family
MAPK kinase	MAP2K		fplx	Family
MAPK kinase kinase	MAP3K		fplx	Family
MAPKKK	MAP3K		fplx	Family
MCM	MCM		fplx	Family
MED	MED		fplx	Family
MEF2	MEF2		fplx	Family
MEK	MEK		fplx	Family
MGAT	MGAT		fplx	Family
MLC	MYL		fplx	Family
MMP	MMP		fplx	Family
MOB	MOB		fplx	Family
MT	Metallothionein		fplx	Family
MYH	MYH		fplx	Family
MYL	MYL		fplx	Family
MYO1	MYO1		fplx	Family
MYO15	MYO15		fplx	Family
MYO3	MYO3		fplx	Family
MYO5	MYO5		fplx	Family
Metallothionein	Metallothionein		fplx	Family
Mhc	MYH		fplx	Family
Myosin heavy chain	MYH		fplx	Family
NADH dehydrogenase	NADH_dehydrogenase		fplx	Family
NDRG	NDRG		fplx	Family
NF-E2	NFE		fplx	Family
NF-kappaB	NFkappaB		fplx	Family
NFkappaB	NFkappaB		fplx	Family
NKD	NKD		fplx	Family
NOS	NOS		fplx	Family
NPYR	NPYR		fplx	Family
NRG	NRG		fplx	Family
Natriuretic peptide	Natriuretic_peptide		fplx	Family
Neuregulin	NRG		fplx	Family
Notch	Notch		fplx	Family
OR1	OR1		fplx	Family
OR2	OR2		fplx	Family
P2X	P2RX		fplx	Family
P2X purinoreceptor	P2RX		fplx	Family
PAK	PAK		fplx	Family
PBX	PBX		fplx	Family
PDE	PDE		fplx	Family
PDE1	PDE1		fplx	Family
PDE8	PDE8		fplx	Family
PDGF	PDGF		fplx	Family
PDGFR	PDGFR		fplx	Family
PDH	PDH		fplx	Family
PI3-kinase	PI3K		fplx	Family
PI3K	PI3K		fplx	Family
PI4K	PI4K		fplx	Family
PIM	PIM		fplx	Family
